id,thread_id,query,response,mode,citations,timestamp
62,thread_VVmv0PbtQWbIZiszMvJ7PIqI,Que partido favorece más a autónomos y emprendedores,"Para determinar qué partido favorece más a autónomos y emprendedores, se presentan propuestas relevantes de dos partidos políticos basadas en sus programas electorales:

Las principales propuestas son:

1. **PSOE: Apoyo a autónomos y empresas**
   - Consolidación y evaluación de mejoras en protección social para autónomos.
   - Acompañamiento a empresas, especialmente pymes y autónomos, en la transición ecológica y adaptación a reglas europeas.
   - Trabajo para reducir morosidad en operaciones comerciales.
   - Creación de una plataforma digital para factura electrónica.
   - Apoyo a la digitalización de empresas, lucha contra la morosidad y apoyo financiero para el crecimiento.
   - Impulso a la internacionalización de empresas y desarrollo de instrumentos de financiación.
   - Desarrollo de la Ley de Startups para fomentar el emprendimiento y atracción de inversiones.
   - Continuación de medidas de la Estrategia España Nación Emprendedora para potenciar el ecosistema emprendedor【8:0†source】.

2. **Junts: Apoyo a pequeñas empresas y emprendedores**
   - Defensa de la micro, pequeña y mediana empresa y de los emprendedores.
   - Modificación de aspectos legislativos que obstaculizan el crecimiento de pequeñas empresas.
   - Mejora del acceso al crédito para pymes y autónomos.
   - Propuestas de modificaciones fiscales para pymes y reducciones tributarias.
   - Establecimiento de medidas laborales para apoyar la creación de empleo en microempresas.
   - Apoyo financiero específico para emprendedores y autónomos.
   - Plan de segundas oportunidades para trabajadores por cuenta propia.
   - Promoción de un Plan Estratégico para el Trabajo Autónomo para reforzar la protección social y mejorar la regulación fiscal y administrativa【8:1†source】【8:2†source】【8:3†source】.

Estas propuestas reflejan las estrategias de ambos partidos para respaldar a autónomos y emprendedores a través de medidas relacionadas con protección social, acceso al crédito, apoyo a la digitalización, mejoras fiscales y promoción del emprendimiento.

",neutral,"",2025-02-13 08:36:29.081663
63,thread_8udajwQkhKOBN5gtOur0cNHX,¿Cómo se planea impulsar las energías renovables?,"### Propuestas sobre Impulso a las Energías Renovables en los Programas Electorales:

1. **PSOE: Impulso a la Innovación en el Sector Energético**
   - Se fomentará la innovación en el sector energético mediante tecnologías para la descarbonización, como el almacenamiento energético y el hidrógeno renovable, además de reformas del mercado eléctrico para beneficiar a los consumidores y atraer inversores【4:0†source】.

2. **PSOE: Energía Social y Participativa**
   - Se consolidará una energía social y participativa mediante comunidades energéticas y el desarrollo del autoconsumo, incluyendo un enfoque en el autoconsumo colectivo【4:0†source】.

3. **PSOE: Reindustrialización a través de Energías Renovables**
   - Se potenciará la reindustrialización a través de la cadena de valor de las energías renovables, generando oportunidades industriales y empleos cualificados【4:0†source】.

4. **Sumar: Pacto Social y Territorial para la Transición Energética**
   - Se propone un pacto social y territorial para la transición energética que incluya medidas como la simplificación del autoconsumo, la creación de un mapa nacional de instalación de renovables y el impulso de la producción renovable responsable【4:1†source】.

5. **ERC: Planificación para una República Sostenible y Renovable**
   - Se plantea una estrategia energética basada en energías renovables, producción local, democratización del mercado energético y colaboración con el territorio para promover infraestructuras renovables【4:2†source】.

6. **Bildu: Liderazgo en la Transición Energética y Promoción de Energías Renovables**
   - Se promueven medidas para liderar la transición energética, como el impulso a la eficiencia energética, las energías renovables, las cooperativas energéticas y la democratización de la energía, garantizando el acceso a todos los sectores de la sociedad【4:4†source】.

### Referencias:
- Documento PSOE: PSOE_Generales2023.pdf
- Documento Sumar: Sumar_Generales2023.pdf
- Documento ERC: ERC_Generales2023.pdf
- Documento Bildu: Bildu_Generales2023.pdf",neutral,"",2025-02-13 08:37:24.456245
64,thread_VVmv0PbtQWbIZiszMvJ7PIqI,En qué aspectos destaca VOX respecto al resto de partidos?,"VOX destaca respecto al resto de partidos en varios aspectos, entre los cuales se encuentran:

1. **Acciones destacadas en materia de Justicia:**
   - Proposición de Ley Orgánica para modificar el sistema de elección de los vocales del Consejo General del Poder Judicial, asegurando la independencia judicial y el respeto a la Constitución.
   - Propuesta para rechazar la politización del Tribunal Constitucional y garantizar la concordia nacional y el respeto del orden jurídico.
   - Iniciativas para garantizar la autonomía económica del Poder Judicial y mejorar las condiciones retributivas de los profesionales de la justicia, entre otras acciones en defensa de la independencia judicial【12:0†source】.

2. **Enfoque en la defensa de la familia:**
   - Propuesta de suprimir el Ministerio de Igualdad y crear un Ministerio de Familia para impulsar políticas de apoyo a la natalidad y a la familia.
   - Promulgación de una Ley de protección integral de la familia para garantizar su relevancia como núcleo social y de desarrollo.
   - Implementación de bonificaciones fiscales para familias numerosas y medidas de protección integral a la natalidad, entre otras acciones centradas en fortalecer a las familias en la sociedad【12:4†source】.

Estas acciones destacadas demuestran el énfasis de VOX en asuntos relacionados con la justicia, la independencia judicial y la protección y fortalecimiento de la familia en la sociedad.",neutral,"",2025-02-13 08:37:46.259329
65,thread_8udajwQkhKOBN5gtOur0cNHX,propuestas sobre circulacion vehiculos antiguos,"### Propuestas sobre Circulación de Vehículos Antiguos en los Programas Electorales:

1. **Junts: Industria Nacional para la Movilidad Eléctrica y Reconversión de Vehículos Antiguos**
   - Propone crear una industria nacional en torno a la movilidad eléctrica, fomentando la reconversión de plantas existentes hacia la fabricación de vehículos eléctricos e impulsando la gestión de baterías para automoción. Plantea un plan de reconversión del parque de vehículos de más de 10 años hacia opciones menos contaminantes y eléctricas【8:0†source】.

2. **PSOE: Electrificación de la Red de Carreteras**
   - Establece un plan de electrificación de la red de carreteras del Estado para permitir que cualquier vehículo eléctrico circule sin limitaciones, promoviendo la reducción de emisiones y la descarbonización de la actividad económica【8:1†source】.

3. **Sumar: Financiamiento del Transporte Público y Electrificación de Carreteras**
   - Propone impulsar la financiación estatal del transporte público para mejorar la oferta y multiplicar las frecuencias de servicios, junto con la electrificación de la Red de Carreteras del Estado para favorecer la circulación de vehículos eléctricos【8:2†source】.

4. **Bildu: Promoción del Transporte Público y Reducción del Uso del Vehículo Privado**
   - Plantea medidas para potenciar el transporte público y reducir el uso del vehículo privado, enfocándose en infraestructuras que incentiven el uso de transporte público y la reducción de vehículos privados, y promoviendo la intermodalidad y el impulso de alternativas sostenibles como los bidegorris (carriles para bicicletas)【8:4†source】.

### Referencias:
- Documento Junts: Junts_Generales2023.pdf
- Documento PSOE: PSOE_Generales2023.pdf
- Documento Sumar: Sumar_Generales2023.pdf
- Documento Bildu: Bildu_Generales2023.pdf",neutral,"",2025-02-13 08:38:33.365081
71,thread_DwNDNiDwoToMAlCNRRo6YqMd,¿Cuál crees que es el partido más liberal?,"El partido más liberal, basado en sus propuestas, puede considerarse el Partido Popular. A continuación, se presentan algunas de las propuestas relevantes relacionadas con la justicia e instituciones:

1. **Partido Popular: Reafirmar la Vigencia del Pacto de Convivencia con la Constitución de 1978**
   - Se busca recuperar las bases del pacto de convivencia con la Constitución de 1978 y reparar el daño infligido a las instituciones desde el respeto, la estabilidad y la moderación【4:4†source】.

2. **Partido Popular: Una Justicia Independiente y Moderna**
   - Se destaca el compromiso firme con el respeto al principio de legalidad y la igualdad de los españoles ante la ley, en contraposición al atentado sistemático contra la justicia por parte del actual Gobierno【4:4†source】.

Referencias:
- Documento: PP_Generales2023.pdf",neutral,"",2025-02-13 14:16:10.709439
66,thread_VVmv0PbtQWbIZiszMvJ7PIqI,Que partidos NO debería votar si soy LGTBQ,"Los partidos que destacan por su compromiso con el colectivo LGTBI y la igualdad de derechos son:

1. **Esquerra Republicana (ERC): Compromiso con la diversidad afectiva y sexual**
   - Propuestas para luchar por la igualdad y no discriminación, así como contra la LGTBI-fobia en todas las etapas vitales y en ámbitos como el deporte.
   - Defensa activa de los derechos de las personas LGTBI ante cualquier intento de retroceso legislativo por parte de la extrema derecha y grupos anti-LGTBI.
   - Compromiso con la modificación de leyes para incluir y proteger a las personas LGTBI, especialmente trans, en distintos ámbitos de la sociedad.
   - Apoyo al asilo de personas LGTBI refugiadas y garantía de rectificación de documentación legal para personas trans residentes en España【16:0†source】【16:3†source】.

2. **PSOE: Compromiso por la igualdad real del colectivo LGTBI**
   - Implementación de medidas para combatir la discriminación y asegurar la igualdad de las personas LGTBI.
   - Apoyo a la despatologización y la promoción de la identidad de género como parte de la estrategia LGTBI.
   - Adopción de medidas legales contra los delitos de odio y la promoción de la igualdad en la esfera internacional.
   - Avances en la despatologización del colectivo LGTBI y lucha activa contra la LGTBI-fobia a través de protocolos de atención a víctimas y reducción de infradenuncias【16:1†source】【16:4†source】.

Estas propuestas resaltan el compromiso de Esquerra Republicana y PSOE con la igualdad, no discriminación y defensa de los derechos del colectivo LGTBI, lo que sugiere que estos partidos podrían ser opciones favorables para votantes que consideren importante el apoyo a la comunidad LGTBI.",neutral,"",2025-02-13 08:38:50.641128
67,thread_G6zh2BDRMpdr8RmeOrosAZgF,que partidos abogan por polítcas sociales,"### Propuestas sobre políticas sociales de diferentes partidos políticos:

Las principales propuestas son:

1. **PSOE: Garantía de Derechos de las Personas Mayores**
   - Compromiso de asegurar una perspectiva de ciclo vital en todas las políticas, promover la intergeneracionalidad y erradicar culturas y prácticas edadistas (PSOE_Generales2023.pdf, p. 7-8).

2. **PSOE: Ley de Representación Paritaria de Mujeres y Hombres**
   - Impulso de la Ley de Representación Paritaria para garantizar la igualdad efectiva en la toma de decisiones políticas y empresariales, incluyendo paridad en listas electorales, ámbito político, consejos de administración y colegios profesionales (PSOE_Generales2023.pdf, p. 11-13).

3. **PSOE: Apoyo al Tercer Sector y la Inclusión Social**
   - Impulso al Proyecto Estratégico del Plan de Recuperación para la Economía Social y de los Cuidados, participación ciudadana en políticas sociales, reconocimiento del Tercer Sector como interlocutor y promoción de la medición del impacto de su actividad (PSOE_Generales2023.pdf, p. 15-16, p. 18-19).

4. **VOX: Defensa de la Unidad de España**
   - Propuestas orientadas a la defensa de la unidad nacional mediante acciones legislativas contra ataques a la misma y propuestas de leyes para ilegalizar partidos separatistas y terroristas (VOX_Generales2023.pdf, p. 1-2).

Referencias:
- PSOE_Generales2023.pdf
- VOX_Generales2023.pdf",neutral,"",2025-02-13 12:25:46.185782
68,thread_M8jIORZfqfwL1VaOCwE78bLE,Existe algún partido político que proponga un sistema de capitalización en lugar de un sistema de reparto para las pensiones?,"A partir de la búsqueda realizada en los documentos proporcionados, no se menciona ninguna propuesta de un partido político para implementar un sistema de capitalización en lugar de un sistema de reparto para las pensiones. Los partidos políticos analizados en los documentos proporcionados son el PSOE y Junts.

Por lo tanto, no se encontraron propuestas específicas en los documentos consultados sobre la implementación de un sistema de capitalización para las pensiones. Las propuestas encontradas se centran en aspectos como la revalorización de las pensiones, medidas redistributivas, brecha de género, jubilación parcial y activa, entre otros, pero no incluyen la mencionada propuesta de capitalización para las pensiones.",neutral,"",2025-02-13 14:11:44.378309
69,thread_M8jIORZfqfwL1VaOCwE78bLE,"De acuerdo, cuáles son las propuestas de cada partido a lo que pensiones se refiere?","Las propuestas de los partidos PSOE y Junts en cuanto a pensiones son las siguientes:

**PSOE: Propuestas sobre Pensiones**
1. El PSOE ha implementado reformas para mejorar el sistema de pensiones, revalorizando las pensiones para garantizar su poder adquisitivo y beneficiando a más de 10 millones de pensionistas actuales con incrementos significativos【8:0†source】.
2. Se han eliminado medidas que afectaban negativamente a las pensiones, como el factor de sostenibilidad, y se han introducido medidas para reducir la brecha de género en las pensiones y dignificar las pensiones más bajas. Además, se ha fortalecido la capacidad financiera del sistema de Seguridad Social a través de medidas solidarias y redistributivas【8:1†source】.
3. Se plantea continuar aumentando el montante de la pensión mínima para alcanzar la media europea y se prevé aumentar el complemento para la reducción de la brecha de género en un 10% adicional en los años siguientes【8:3†source】.

**Junts: Propuestas sobre Pensiones**
1. No se encontraron propuestas específicas de Junts en los documentos consultados relacionadas con el tema de pensiones.

Estas propuestas reflejan los enfoques y medidas adoptadas por el PSOE en relación con las pensiones en sus programas electorales presentados.",neutral,"",2025-02-13 14:12:41.884476
70,thread_lgvR1towCTRwOunBk4ewBLbE,¿Qué partidos proponen subir o bajar impuestos?,"Basándonos en los documentos proporcionados, los partidos que proponen subir o bajar impuestos son:

Las principales propuestas sobre impuestos son:

1. **VOX: Reforma Fiscal**
   - Propone una profunda reforma fiscal, bajando radicalmente todos los impuestos, recortando el gasto político innecesario y simplificando normativas y trámites. Establece un tipo único reducido del 15% en el IRPF y un tipo del 25% para bases imponibles superiores a 70.000€【4:0†source】.

2. **PP: Reforma Integral del Sistema Fiscal**
   - Plantea una reforma integral del sistema fiscal con criterios de eficacia, equidad y sostenibilidad para proteger el ahorro, la inversión y fomentar la creación de empleo. Incluye la eliminación del impuesto a las grandes fortunas y la simplificación del IRPF y del Impuesto sobre Sociedades para las pymes【4:1†source】.

3. **EH Bildu: Propuestas de Reforma Fiscal**
   - Propone sumar las rentas del trabajo y del capital en el IRPF, estableciendo un tipo único, además de revisar las deducciones para mantener la progresividad. También sugiere ajustar y ponderar las deducciones de ciudadanos que pagan alquiler en función del nivel de renta【4:2†source】.

4. **Junts: Modificaciones Fiscales Orientadas a la Justicia Social**
   - Propone reformas en la fiscalidad estatal para definir un sistema más justo, eficiente y redistributivo, incluyendo la revisión de la fiscalidad sobre el trabajo, la deflactación de escalas impositivas, aumento de deducciones por maternidad, reducción de la presión fiscal sobre empresas catalanas, y la reducción del tipo nominal del impuesto sobre sociedades para pymes【4:3†source】.

Estos partidos presentan en sus programas electorales diversas propuestas relacionadas con la fiscalidad y los impuestos.",neutral,"",2025-02-13 14:13:39.695766
72,thread_MRRLn6ArcuB0LYkL5s2872PY,¿Qué partidos apuestan por reforzar la sanidad pública?,"Los partidos que apuestan por reforzar la sanidad pública son:

Las principales propuestas del **Partido Popular** son:

1. **Partido Popular: Promover un Plan de Choque en Atención Primaria**
   - Incluir incentivos para hacer más atractivas las plazas de medicina de familia y comunitaria, y pediatría en Atención Primaria, mejorar la formación de médicos de familia, y crear el título de especialista en urgencias y emergencias, entre otras medidas. (PP_Generales2023.pdf, p. 44)

Por otro lado, el **PSOE** propone:

2. **PSOE: Reforzar el Sistema Nacional de Salud**
   - Aprobación de la Ley de Equidad para fortalecer la equidad, universalidad y cohesión en el Sistema Nacional de Salud, crear la Agencia Estatal de Salud Pública, y aprobar un Plan Estatal de Preparación y Respuesta frente a amenazas para la salud pública, entre otras acciones. (PSOE_Generales2023.pdf, p. 195)

Además, **PSOE** también propone:

3. **PSOE: Recuperar el Fondo de Cohesión Sanitaria y mejorar la sanidad pública**
   - Compromiso con el refuerzo del Sistema Nacional de Salud, la aprobación de la Ley de Equidad, y la continuidad en mejorar la sanidad pública, gratuita y universal. (PSOE_Generales2023.pdf, p. 190)

Por último, el partido **Sumar** propone:

4. **Sumar: Acometer una reforma del Estatuto Marco y el resto de legislación sanitaria**
   - Incluye acabar con las guardias médicas de 24 horas, promover la reorganización de plantillas hacia la semana laboral de 32 horas, y crear un plan de retorno del talento para profesionales sanitarios. (Sumar_Generales2023.pdf)

Estas propuestas evidencian el interés de varios partidos políticos en reforzar la sanidad pública en España, cada uno con enfoques y medidas específicas .",neutral,"",2025-02-13 18:21:50.413363
73,thread_8qyPpYGYcdaN80Tf7pWRqez1,¿Qué políticas hay para mejorar la calidad del empleo?,"Las principales propuestas sobre mejorar la calidad del empleo son:

1. **Junts per Catalunya: Reducción de la tasa de desempleo y mejora de la calidad del empleo**
   - Incluye compromisos como mayor estabilidad en la contratación, mejores salarios, más y mejor formación, mayor seguridad para la reinserción laboral y reducción de la brecha salarial (Junts_Generales2023.pdf, p. 1-2).

2. **Junts per Catalunya: Aumento de políticas activas de empleo y apoyo a colectivos específicos**
   - Propone políticas dirigidas a jóvenes, personas mayores, desempleados de larga duración y personas con discapacidades, incluyendo becas remuneradas, incentivos para contratos en prácticas, programas de formación y reformas en el contrato de relevo (Junts_Generales2023.pdf, p. 1-2).

3. **PSOE: Pacto por el Pleno Empleo y formación para reducir desempleo estructural y juvenil**
   - Busca activar un círculo virtuoso de formación y colocación para reducir el desempleo estructural, especialmente entre la juventud, a través de un Pacto por el Pleno Empleo y medidas como programas de formación cortos y recualificación (PSOE_Generales2023.pdf, p. 1).

4. **Sumar: Políticas para trabajo de calidad y formación compatible**
   - Propuestas incluyen facilitar la culminación de estudios en personas que abandonan la formación obligatoria, promover la formación en el trabajo, ofrecer permisos anuales para formación, y establecer créditos mínimos y bonificaciones para formación laboral (Sumar_Generales2023.pdf, p. 1-2).

Referencias:
- Documento: Junts_Generales2023.pdf
- Documento: PSOE_Generales2023.pdf
- Documento: Sumar_Generales2023.pdf",neutral,"",2025-02-14 20:33:02.41287
74,thread_h4obpybFVObw9e2KDFlXUhgA,¿Qué cambios proponen en el sistema educativo?,"Las principales propuestas sobre el sistema educativo son:

1. **PSOE: Programa de Gratuidad de Estudios Universitarios y de FP Superior**
   - Incremento de becas y ayudas al estudio, establecimiento de gratuidad para aquellos alumnos que aprueben asignaturas a la primera, mejora en las convocatorias de empleo público y registro único de convocatorias【4:0†source】.

2. **PSOE: Refuerzo del Sistema de Becas y Ayudas al Estudio**
   - Impulsar la reducción de tasas universitarias para garantizar la igualdad de oportunidades en el acceso a la universidad【4:0†source】.

3. **PSOE: Observatorio de la Equidad Educativa**
   - Creación de un Observatorio de la Equidad Educativa para analizar y promover la equidad en el sistema educativo a través de becas, ayudas y programas que favorezcan la equidad y la escolarización equilibrada【4:1†source】.

4. **PSOE: Propuestas para un Sistema Educativo Democrático y con Más Servicios**
   - Supresión de conciertos educativos que discriminen, medidas para respaldar trayectorias escolares estables, implementación de ecocomedores escolares gratuitos, dignificación de enseñanzas artísticas y formación a lo largo de la vida【4:2†source】.

5. **Sumar: Eliminación de Conciertos Educacionales Discriminatorios**
   - Supresión inmediata de conciertos educativos con centros que discriminen y control estricto del cumplimiento de la ley en centros privados sostenidos con fondos públicos【4:2†source】.

Referencias:
- Documento: PSOE_Generales2023.pdf
- Documento: Sumar_Generales2023.pdf",neutral,"",2025-02-17 08:27:51.694554
75,thread_h4obpybFVObw9e2KDFlXUhgA,qué parte es para la reducción de impuestos,"Las propuestas de reducción de impuestos según los documentos son:

1. **VOX: Reducción Progresiva del Impuesto de Sociedades**
   - Reducción progresiva y continuada del Impuesto de Sociedades hasta alcanzar el 15% para favorecer el crecimiento empresarial y la creación de empleo, con incentivos fiscales a la inversión y a la reinversión de beneficios【8:0†source】.

2. **VOX: Eliminación de Impuestos como el de Patrimonio y Sucesiones**
   - Propuesta de suprimir el Impuesto sobre el Patrimonio, el Impuesto sobre Sucesiones y Donaciones, y Plusvalías municipales en todo el territorio nacional por considerarlos confiscatorios e injustos【8:0†source】.

3. **VOX: Reforma Fiscal para la Protección de los Españoles**
   - Plan de reforma fiscal para proteger a los españoles del ""infierno fiscal"" simplificando normativas, reduciendo impuestos y costes públicos, optimizando las cuentas públicas y eliminando la deuda pública【8:3†source】.

Referencias:
- Documento: VOX_Generales2023.pdf",neutral,"",2025-02-17 08:29:30.672997
76,thread_Sa3RLtIdUsisu9zdyvNRlg84,¿Qué planes tienen los partidos para reducir las listas de espera en hospitales?,"A continuación se presentan las propuestas de algunos partidos sobre la reducción de listas de espera en hospitales:

Las principales propuestas son:

1. **PSOE: Acuerdo por la Sanidad**
   - Establecer por ley tiempos máximos de espera en el Sistema Nacional de Salud (SNS) de 120 días para intervenciones quirúrgicas, 60 días para consultas externas especializadas y 30 días para pruebas complementarias, independientemente del lugar de residencia del paciente【4:0†source】.

2. **Sumar: Más y mejores servicios de salud sin listas de espera**
   - Proponer la inclusión de nuevas prestaciones en los servicios sanitarios públicos para reducir las desigualdades en el acceso a la salud y aprobar una ley de listas de espera que establezca tiempos máximos de espera de manera transparente y fiable en todo el país .

3. **Sumar: Salud mental**
   - Implementar un Plan de Choque en Salud Mental para mejorar la atención a colectivos vulnerables, promover un pacto de Estado por la salud mental y aumentar las plantillas de profesionales en este ámbito, reduciendo listas de espera y garantizando tiempos de consulta adecuados【4:3†source】.

4. **PSOE: Fin de la precariedad del personal sanitario**
   - Compromiso para acabar con la temporalidad y la precariedad del personal sanitario a través de una reordenación de las competencias profesionales, actualizando la categoría profesional con enfoque en la sostenibilidad del sistema de salud y la calidad de los servicios ofrecidos【4:2†source】.

Referencias:
- Documento: PSOE_Generales2023.pdf
- Documento: Sumar_Generales2023.pdf",neutral,"",2025-02-17 20:46:58.189501
77,thread_c3WvR47IG27dx29PJuO8PgUy,¿Qué propone el PSOE en materia de vivienda?,"Las principales propuestas del PSOE en materia de vivienda son:

1. **PSOE: Nuevas Modalidades Residenciales**
   - Desarrollarán una regulación sobre nuevas modalidades residenciales como el alojamiento temporal, el “cohousing”, los apartamentos dotacionales, las viviendas intergeneracionales y las cooperativas de cesión de uso, fomentando la seguridad jurídica y la colaboración público-privada a través de créditos ICO y disposición de suelo público en cesión y subvenciones【4:0†source】.

2. **PSOE: Acceso de las Personas Jóvenes a la Vivienda**
   - Consolidar el Bono Alquiler Joven, reforzar las ayudas directas para el alquiler de vivienda habitual, aplicar una nueva línea de avales del Instituto de Crédito Oficial (ICO) para jóvenes menores de 35 años, destinar viviendas del Plan de Vivienda para el Alquiler Asequible a jóvenes, entre otras medidas para facilitar el acceso a la vivienda de las personas jóvenes【4:0†source】.

3. **PSOE: Protección del Parque de Vivienda Social y Alquiler Asequible**
   - Incrementar las reservas de suelo para vivienda social, evitar la privatización de viviendas destinadas a uso social, destinar al menos el 50% de las reservas de suelo para vivienda de protección oficial a la construcción de viviendas en régimen de alquiler social y alquiler asequible, y establecer mecanismos para movilizar viviendas vacías hacia un uso social【4:1†source】.

4. **PSOE: Incentivos para la Oferta de Viviendas Adecuadas y Sostenibles**
   - Incrementar el parque de vivienda pública de alquiler social, beneficiar a quienes tienen más dificultad de acceso a la vivienda, promover la protección del uso social de las viviendas públicas, y continuar con el desarrollo del Plan de Vivienda para el Alquiler Asequible mediante diferentes acciones de promoción y financiación de viviendas【4:4†source】.

Referencias:
- Documento: PSOE_Generales2023.pdf",neutral,"",2025-02-17 23:25:32.331838
78,thread_qKktIyc6wXYVIsdUvYYs3vce,¿Qué propone el PSOE en materia de vivienda?,"Las propuestas del PSOE en materia de vivienda son las siguientes:

1. **PSOE: Innovación en Políticas de Vivienda**
   - Desarrollo de una regulación sobre nuevas modalidades residenciales como el alojamiento temporal, el ""cohousing"", los apartamentos dotacionales, las viviendas intergeneracionales y las cooperativas de cesión de uso, con herramientas de colaboración público-privada para su impulso【4:0†source】.

2. **PSOE: Acceso de las Personas Jóvenes a la Vivienda**
   - Consolidación del Bono Alquiler Joven, refuerzo de ayudas directas para el alquiler, aplicación de nuevas líneas de avales del Instituto de Crédito Oficial para jóvenes menores de 35 años, y destinación del 30% de viviendas promovidas a jóvenes de 18 a 35 años, entre otras medidas para facilitar el acceso de los jóvenes a la vivienda【4:0†source】.

3. **PSOE: Políticas para Colectivos Vulnerables**
   - Refuerzo de los programas de los Planes Estatales de Vivienda, atención a personas sin hogar, protección del parque de vivienda social y alquiler asequible, y establecimiento de mecanismos ágiles para movilizar viviendas vacías hacia uso social, entre otras acciones para apoyar a los colectivos vulnerables en la vivienda【4:2†source】.

4. **PSOE: Política de Alquiler y Vivienda Pública**
   - Incremento del parque de vivienda pública de alquiler social, desarrollo del Plan de Vivienda para el Alquiler Asequible, promoción de viviendas a través de acuerdos estatales con comunidades autónomas y Entes Locales, y medidas para favorecer a los más vulnerables en el acceso a la vivienda【4:3†source】.

Referencias:
- Documento: PSOE_Generales2023.pdf",neutral,"",2025-02-17 23:26:08.698427
79,thread_0Xj8gqahwuA8DzNfsUMBNO9K,¿Qué propone el PSOE en materia de vivienda?,"Las propuestas del PSOE en materia de vivienda incluyen:

1. **PSOE: Innovación en Políticas de Vivienda**
   - Se plantea diversificar formatos habitacionales para diferentes necesidades e impulsar nuevas modalidades residenciales como el cohousing y viviendas intergeneracionales, con colaboración público-privada y herramientas como créditos ICO y disposición de suelo público (PSOE_Generales2023.pdf, p. 220).

2. **PSOE: Acceso de las Personas Jóvenes a la Vivienda**
   - Se propone consolidar el Bono Alquiler Joven, aumentar las ayudas directas para el alquiler, desarrollar avales del ICO, destinar viviendas para jóvenes en diferentes programas y apoyar el acceso a la propiedad en municipios pequeños (PSOE_Generales2023.pdf, p. 217).

3. **PSOE: Política de Alquiler**
   - Se plantea aumentar el parque de vivienda pública de alquiler social, promover la finalización de viviendas asequibles y fomentar la colaboración público-privada para promocionar viviendas destinadas al alquiler asequible (PSOE_Generales2023.pdf, p. 217).

4. **PSOE: Protección del Parque de Vivienda Social y Alquiler Asequible**
   - Se propone incrementar las reservas de suelo para vivienda social, movilizar viviendas vacías hacia uso social, establecer programas de incentivos para la rehabilitación, y garantizar que las reservas de suelo se destinen a viviendas de alquiler social y asequible (PSOE_Generales2023.pdf, p. 218).

5. **Sumar: Inversiones y Medidas Fiscales**
   - Propone invertir el 1% del PIB durante diez años en vivienda, condicionar beneficios fiscales para impulsar proyectos sociales, establecer gravámenes sobre suelos y declarar servicios de interés general las actividades vinculadas a la provisión de viviendas sociales (Sumar_Generales2023.pdf). 

Referencias:
- Documentos: PSOE_Generales2023.pdf, Sumar_Generales2023.pdf",neutral,"",2025-02-17 23:27:54.627546
